WEATHER_DATE,REGION,TEMPERATURE,WEATHER_CONDITION,HUMIDITY,PRECIPITATION
2024-12-04,인천,-0.9,눈,41.2,10.9
2024-12-05,경기,-2.4,추움,45.5,0.0
2024-12-05,광주,3.0,흐림,77.7,0.0
2024-12-05,대구,6.5,눈,43.0,18.2
2024-12-05,대전,5.7,흐림,40.2,0.0
2024-12-05,부산,5.8,맑음,73.7,0.0
2024-12-05,서울,-1.7,추움,60.8,0.0
2024-12-05,인천,2.2,추움,54.3,0.0
2024-12-06,경기,4.2,추움,50.6,0.0
2024-12-06,광주,1.8,추움,66.9,0.0
2024-12-06,대구,2.2,추움,84.6,0.0
2024-12-06,대전,5.3,흐림,66.3,0.0
2024-12-06,부산,0.9,흐림,36.5,0.0
2024-12-06,서울,3.2,추움,60.6,0.0
2024-12-06,인천,3.0,흐림,34.1,0.0
2024-12-07,경기,-2.1,맑음,69.6,0.0
2024-12-07,광주,1.3,맑음,45.3,0.0
2024-12-07,대구,4.0,맑음,55.7,0.0
2024-12-07,대전,4.9,흐림,52.9,0.0
2024-12-07,부산,2.2,흐림,52.2,0.0
2024-12-07,서울,5.8,맑음,61.9,0.0
2024-12-07,인천,6.0,맑음,76.5,0.0
2024-12-08,경기,-0.4,흐림,30.3,0.0
2024-12-08,광주,6.9,눈,53.8,6.1
2024-12-08,대구,1.1,눈,36.4,12.8
2024-12-08,대전,-0.4,눈,62.2,16.9
2024-12-08,부산,0.8,맑음,42.3,0.0
2024-12-08,서울,6.1,추움,35.0,0.0
2024-12-08,인천,2.8,맑음,37.1,0.0
2024-12-09,경기,-0.5,흐림,48.4,0.0
2024-12-09,광주,-1.4,맑음,87.9,0.0
2024-12-09,대구,-2.0,추움,60.5,0.0
2024-12-09,대전,5.0,눈,66.8,20.5
2024-12-09,부산,4.5,맑음,56.8,0.0
2024-12-09,서울,-1.2,흐림,63.5,0.0
2024-12-09,인천,4.7,눈,53.9,4.1
2024-12-10,경기,6.3,흐림,56.1,0.0
2024-12-10,광주,1.4,흐림,42.1,0.0
2024-12-10,대구,3.1,흐림,61.3,0.0
2024-12-10,대전,6.5,맑음,79.2,0.0
2024-12-10,부산,4.2,맑음,85.8,0.0
2024-12-10,서울,5.0,맑음,79.4,0.0
2024-12-10,인천,-0.4,맑음,52.3,0.0
2024-12-11,경기,3.2,추움,70.4,0.0
2024-12-11,광주,0.5,눈,78.9,6.8
2024-12-11,대구,2.2,추움,74.2,0.0
2024-12-11,대전,6.2,맑음,63.0,0.0
2024-12-11,부산,4.8,눈,51.2,11.9
2024-12-11,서울,-1.1,눈,77.0,15.3
2024-12-11,인천,-0.6,눈,30.0,4.7
2024-12-12,경기,-0.4,맑음,54.4,0.0
2024-12-12,광주,3.8,흐림,83.8,0.0
2024-12-12,대구,3.9,눈,88.0,16.9
2024-12-12,대전,4.6,추움,87.7,0.0
2024-12-12,부산,6.5,눈,78.2,28.7
2024-12-12,서울,1.5,추움,54.2,0.0
2024-12-12,인천,2.6,맑음,60.2,0.0
2024-12-13,경기,3.3,흐림,89.7,0.0
2024-12-13,광주,-0.8,눈,64.4,5.5
2024-12-13,대구,-0.1,추움,53.9,0.0
2024-12-13,대전,-2.2,눈,85.9,14.3
2024-12-13,부산,2.2,눈,30.6,25.0
2024-12-13,서울,1.8,맑음,45.5,0.0
2024-12-13,인천,5.0,추움,54.7,0.0
2024-12-14,경기,5.7,추움,42.4,0.0
2024-12-14,광주,1.9,눈,89.1,26.9
2024-12-14,대구,3.1,흐림,75.9,0.0
2024-12-14,대전,5.5,맑음,52.3,0.0
2024-12-14,부산,-1.4,눈,36.4,27.6
2024-12-14,서울,2.0,추움,42.0,0.0
2024-12-14,인천,5.3,추움,80.2,0.0
2024-12-15,경기,1.0,눈,75.0,3.8
2024-12-15,광주,0.3,맑음,66.8,0.0
2024-12-15,대구,4.0,맑음,57.6,0.0
2024-12-15,대전,-2.9,맑음,42.6,0.0
2024-12-15,부산,0.9,눈,71.2,5.2
2024-12-15,서울,1.9,눈,89.1,27.5
2024-12-15,인천,1.8,흐림,62.4,0.0
2024-12-16,경기,0.7,눈,59.9,6.3
2024-12-16,광주,1.7,추움,30.6,0.0
2024-12-16,대구,4.2,맑음,78.2,0.0
2024-12-16,대전,5.6,흐림,41.8,0.0
2024-12-16,부산,6.8,추움,71.2,0.0
2024-12-16,서울,-1.1,눈,45.8,8.1
2024-12-16,인천,0.7,눈,54.0,13.5
2024-12-17,경기,4.9,눈,48.0,16.9
2024-12-17,광주,-2.8,눈,37.3,26.0
2024-12-17,대구,1.5,맑음,50.1,0.0
2024-12-17,대전,0.6,눈,63.4,24.3
2024-12-17,부산,-0.8,맑음,45.3,0.0
2024-12-17,서울,2.0,흐림,89.7,0.0
2024-12-17,인천,1.0,맑음,71.4,0.0
2024-12-18,경기,6.8,추움,47.1,0.0
2024-12-18,광주,-2.2,맑음,50.6,0.0
2024-12-18,대구,5.7,추움,68.4,0.0
2024-12-18,대전,1.2,눈,66.7,12.1
2024-12-18,부산,0.8,맑음,47.2,0.0
2024-12-18,서울,2.8,추움,69.0,0.0
2024-12-18,인천,3.7,눈,59.2,22.1
2024-12-19,경기,-0.3,흐림,56.7,0.0
2024-12-19,광주,-2.4,맑음,82.7,0.0
2024-12-19,대구,3.6,추움,86.4,0.0
2024-12-19,대전,-0.9,맑음,53.8,0.0
2024-12-19,부산,-1.2,추움,31.4,0.0
2024-12-19,서울,0.2,눈,47.5,8.0
2024-12-19,인천,4.5,눈,61.3,13.5
2024-12-20,경기,-2.0,맑음,67.1,0.0
2024-12-20,광주,5.6,눈,58.0,26.1
2024-12-20,대구,-1.7,추움,80.3,0.0
2024-12-20,대전,-2.6,맑음,51.4,0.0
2024-12-20,부산,-0.7,눈,74.3,13.3
2024-12-20,서울,-2.7,맑음,53.8,0.0
2024-12-20,인천,3.5,맑음,83.1,0.0
2024-12-21,경기,2.9,추움,57.4,0.0
2024-12-21,광주,0.4,추움,58.2,0.0
2024-12-21,대구,1.4,맑음,51.9,0.0
2024-12-21,대전,-1.4,눈,30.6,15.7
2024-12-21,부산,6.1,눈,58.9,6.8
2024-12-21,서울,2.5,눈,38.1,28.5
2024-12-21,인천,2.2,흐림,68.4,0.0
2024-12-22,경기,0.0,흐림,76.0,0.0
2024-12-22,광주,1.2,맑음,44.4,0.0
2024-12-22,대구,-0.5,흐림,72.9,0.0
2024-12-22,대전,5.3,흐림,43.2,0.0
2024-12-22,부산,1.1,추움,63.6,0.0
2024-12-22,서울,3.9,맑음,59.5,0.0
2024-12-22,인천,3.0,눈,77.8,16.4
2024-12-23,경기,-1.1,흐림,34.1,0.0
2024-12-23,광주,-1.7,눈,56.3,0.2
2024-12-23,대구,0.2,추움,39.1,0.0
2024-12-23,대전,-1.1,맑음,36.1,0.0
2024-12-23,부산,-0.3,흐림,67.4,0.0
2024-12-23,서울,-0.2,눈,74.6,24.3
2024-12-23,인천,-0.1,추움,68.2,0.0
2024-12-24,경기,1.2,눈,77.1,15.0
2024-12-24,광주,0.8,추움,88.5,0.0
2024-12-24,대구,2.4,맑음,40.9,0.0
2024-12-24,대전,5.2,눈,79.7,3.7
2024-12-24,부산,-2.4,추움,76.5,0.0
2024-12-24,서울,-1.5,맑음,59.6,0.0
2024-12-24,인천,1.6,눈,77.5,9.9
2024-12-25,경기,4.4,흐림,35.6,0.0
2024-12-25,광주,6.7,추움,44.2,0.0
2024-12-25,대구,-0.5,맑음,68.3,0.0
2024-12-25,대전,0.6,추움,33.1,0.0
2024-12-25,부산,6.4,눈,39.5,21.8
2024-12-25,서울,4.4,추움,32.0,0.0
2024-12-25,인천,1.7,추움,70.9,0.0
2024-12-26,경기,2.8,눈,53.7,7.3
2024-12-26,광주,0.6,맑음,39.2,0.0
2024-12-26,대구,2.0,추움,71.2,0.0
2024-12-26,대전,6.3,눈,89.8,18.8
2024-12-26,부산,0.7,추움,35.4,0.0
2024-12-26,서울,0.2,흐림,40.0,0.0
2024-12-26,인천,2.8,맑음,71.4,0.0
2024-12-27,경기,5.1,눈,56.3,5.8
2024-12-27,광주,-2.3,추움,39.3,0.0
2024-12-27,대구,2.4,눈,59.4,17.0
2024-12-27,대전,0.2,눈,58.1,26.0
2024-12-27,부산,1.9,맑음,56.3,0.0
2024-12-27,서울,-1.7,맑음,44.0,0.0
2024-12-27,인천,0.6,흐림,38.1,0.0
2024-12-28,경기,4.3,흐림,83.0,0.0
2024-12-28,광주,-1.2,추움,31.9,0.0
2024-12-28,대구,3.1,추움,49.4,0.0
2024-12-28,대전,-1.9,눈,61.4,2.0
2024-12-28,부산,-1.1,흐림,71.0,0.0
2024-12-28,서울,5.2,눈,62.5,13.6
2024-12-28,인천,4.8,눈,44.3,21.6
2024-12-29,경기,3.6,흐림,61.5,0.0
2024-12-29,광주,5.2,흐림,77.7,0.0
2024-12-29,대구,6.3,흐림,79.9,0.0
2024-12-29,대전,5.0,흐림,33.6,0.0
2024-12-29,부산,6.3,맑음,42.5,0.0
2024-12-29,서울,1.9,맑음,35.9,0.0
2024-12-29,인천,-2.5,눈,43.2,21.5
2024-12-30,경기,4.3,맑음,80.1,0.0
2024-12-30,광주,4.5,흐림,76.0,0.0
2024-12-30,대구,-1.1,흐림,61.6,0.0
2024-12-30,대전,2.7,추움,86.9,0.0
2024-12-30,부산,-2.0,맑음,43.9,0.0
2024-12-30,서울,5.2,맑음,45.9,0.0
2024-12-30,인천,6.4,맑음,87.6,0.0
2024-12-31,경기,-1.3,맑음,40.8,0.0
2024-12-31,광주,0.6,눈,57.1,28.8
2024-12-31,대구,5.4,눈,54.7,19.0
2024-12-31,대전,3.1,눈,63.8,6.4
2024-12-31,부산,6.3,흐림,84.1,0.0
2024-12-31,서울,3.7,눈,72.2,12.8
2024-12-31,인천,2.0,흐림,69.5,0.0
2025-01-01,경기,0.2,맑음,89.6,0.0
2025-01-01,광주,-3.6,추움,52.0,0.0
2025-01-01,대구,4.2,눈,60.7,17.1
2025-01-01,대전,-4.1,추움,57.6,0.0
2025-01-01,부산,-4.8,눈,79.3,20.7
2025-01-01,서울,2.3,맑음,89.0,0.0
2025-01-01,인천,-4.9,눈,89.1,6.4
2025-01-02,경기,0.7,맑음,64.1,0.0
2025-01-02,광주,-1.5,눈,79.0,12.5
2025-01-02,대구,1.0,맑음,48.0,0.0
2025-01-02,대전,-4.2,흐림,33.4,0.0
2025-01-02,부산,-3.3,흐림,79.5,0.0
2025-01-02,서울,-2.7,추움,78.7,0.0
2025-01-02,인천,2.3,추움,73.4,0.0
2025-01-03,경기,1.3,맑음,67.9,0.0
2025-01-03,광주,-2.8,맑음,47.4,0.0
2025-01-03,대구,-4.5,추움,73.9,0.0
2025-01-03,대전,4.7,흐림,75.2,0.0
2025-01-03,부산,-1.7,추움,71.9,0.0
2025-01-03,서울,3.7,맑음,43.6,0.0
2025-01-03,인천,-2.0,맑음,32.5,0.0
2025-01-04,경기,0.7,흐림,33.0,0.0
2025-01-04,광주,-2.6,추움,46.0,0.0
2025-01-04,대구,-0.2,추움,41.9,0.0
2025-01-04,대전,1.5,흐림,41.8,0.0
2025-01-04,부산,2.7,흐림,37.8,0.0
2025-01-04,서울,-3.5,흐림,50.2,0.0
2025-01-04,인천,-2.4,흐림,53.9,0.0
2025-01-05,경기,-3.9,맑음,54.8,0.0
2025-01-05,광주,-3.0,추움,52.4,0.0
2025-01-05,대구,1.2,눈,89.4,13.3
2025-01-05,대전,-0.6,추움,85.5,0.0
2025-01-05,부산,2.7,맑음,40.2,0.0
2025-01-05,서울,-1.8,흐림,85.4,0.0
2025-01-05,인천,-1.5,눈,49.2,17.8
2025-01-06,경기,3.7,추움,79.2,0.0
2025-01-06,광주,-1.2,맑음,84.4,0.0
2025-01-06,대구,-3.0,추움,61.4,0.0
2025-01-06,대전,0.5,눈,67.4,29.8
2025-01-06,부산,-0.5,눈,31.4,6.3
2025-01-06,서울,-3.9,맑음,33.3,0.0
2025-01-06,인천,-1.6,맑음,78.3,0.0
2025-01-07,경기,2.9,추움,67.1,0.0
2025-01-07,광주,4.0,맑음,59.1,0.0
2025-01-07,대구,3.6,눈,31.1,26.0
2025-01-07,대전,-2.7,흐림,52.8,0.0
2025-01-07,부산,-1.1,맑음,46.3,0.0
2025-01-07,서울,-2.4,맑음,33.6,0.0
2025-01-07,인천,-0.4,맑음,86.7,0.0
2025-01-08,경기,0.6,흐림,72.7,0.0
2025-01-08,광주,4.4,맑음,86.9,0.0
2025-01-08,대구,-1.4,눈,48.1,29.9
2025-01-08,대전,3.1,눈,67.5,26.4
2025-01-08,부산,-0.1,눈,74.7,0.6
2025-01-08,서울,-3.1,맑음,60.0,0.0
2025-01-08,인천,-2.5,맑음,61.8,0.0
2025-01-09,경기,-4.1,추움,52.9,0.0
2025-01-09,광주,-0.7,추움,84.5,0.0
2025-01-09,대구,-0.5,눈,37.9,19.6
2025-01-09,대전,3.6,추움,48.5,0.0
2025-01-09,부산,4.7,흐림,84.6,0.0
2025-01-09,서울,-3.5,추움,83.8,0.0
2025-01-09,인천,-0.8,추움,64.4,0.0
2025-01-10,경기,-1.8,추움,63.4,0.0
2025-01-10,광주,2.6,맑음,66.7,0.0
2025-01-10,대구,4.6,흐림,48.2,0.0
2025-01-10,대전,-3.5,눈,41.3,3.9
2025-01-10,부산,2.3,추움,75.9,0.0
2025-01-10,서울,1.6,추움,63.9,0.0
2025-01-10,인천,-3.2,맑음,80.4,0.0
2025-01-11,경기,1.9,추움,51.6,0.0
2025-01-11,광주,4.3,맑음,87.0,0.0
2025-01-11,대구,-0.1,흐림,38.3,0.0
2025-01-11,대전,-2.7,추움,54.5,0.0
2025-01-11,부산,2.1,흐림,52.4,0.0
2025-01-11,서울,1.1,눈,66.7,17.9
2025-01-11,인천,-3.7,흐림,80.8,0.0
2025-01-12,경기,-4.3,추움,85.6,0.0
2025-01-12,광주,0.2,맑음,57.1,0.0
2025-01-12,대구,1.1,맑음,79.5,0.0
2025-01-12,대전,-1.1,눈,86.3,17.2
2025-01-12,부산,3.7,눈,83.3,12.8
2025-01-12,서울,2.4,추움,89.3,0.0
2025-01-12,인천,3.7,흐림,59.4,0.0
2025-01-13,경기,4.8,흐림,32.4,0.0
2025-01-13,광주,-0.4,추움,68.8,0.0
2025-01-13,대구,2.7,눈,47.2,5.0
2025-01-13,대전,1.1,눈,33.3,15.5
2025-01-13,부산,-3.1,맑음,56.4,0.0
2025-01-13,서울,3.8,맑음,44.7,0.0
2025-01-13,인천,0.2,흐림,67.8,0.0
2025-01-14,경기,-1.1,추움,49.4,0.0
2025-01-14,광주,-4.1,눈,72.4,21.8
2025-01-14,대구,1.9,눈,84.4,23.9
2025-01-14,대전,-4.1,맑음,72.4,0.0
2025-01-14,부산,3.8,추움,35.4,0.0
2025-01-14,서울,2.2,맑음,36.8,0.0
2025-01-14,인천,-3.2,맑음,65.4,0.0
2025-01-15,경기,4.1,추움,63.9,0.0
2025-01-15,광주,-4.9,눈,59.9,15.0
2025-01-15,대구,-2.1,흐림,40.8,0.0
2025-01-15,대전,4.6,추움,30.2,0.0
2025-01-15,부산,-0.8,맑음,48.6,0.0
2025-01-15,서울,-1.2,추움,52.8,0.0
2025-01-15,인천,-3.4,추움,38.7,0.0
2025-01-16,경기,0.9,추움,58.5,0.0
2025-01-16,광주,-1.7,눈,35.3,3.3
2025-01-16,대구,-4.5,추움,38.9,0.0
2025-01-16,대전,-4.6,눈,81.2,20.0
2025-01-16,부산,-2.6,맑음,62.8,0.0
2025-01-16,서울,1.1,맑음,59.6,0.0
2025-01-16,인천,-0.6,흐림,66.1,0.0
2025-01-17,경기,4.7,추움,75.0,0.0
2025-01-17,광주,1.1,추움,36.6,0.0
2025-01-17,대구,-2.1,맑음,38.1,0.0
2025-01-17,대전,-1.7,눈,54.8,6.3
2025-01-17,부산,4.0,눈,79.2,22.8
2025-01-17,서울,-3.4,추움,47.1,0.0
2025-01-17,인천,4.3,눈,35.6,9.0
2025-01-18,경기,-0.7,눈,80.9,7.8
2025-01-18,광주,2.4,맑음,42.4,0.0
2025-01-18,대구,2.1,추움,88.8,0.0
2025-01-18,대전,-3.8,맑음,57.9,0.0
2025-01-18,부산,-0.1,흐림,40.8,0.0
2025-01-18,서울,-0.2,맑음,71.3,0.0
2025-01-18,인천,4.3,눈,66.9,14.9
2025-01-19,경기,-4.9,추움,42.1,0.0
2025-01-19,광주,4.2,눈,58.7,14.2
2025-01-19,대구,2.2,흐림,67.0,0.0
2025-01-19,대전,3.3,맑음,41.6,0.0
2025-01-19,부산,2.7,눈,36.8,10.0
2025-01-19,서울,-0.9,흐림,50.0,0.0
2025-01-19,인천,-2.5,눈,34.1,9.0
2025-01-20,경기,3.9,흐림,62.2,0.0
2025-01-20,광주,-2.2,추움,31.9,0.0
2025-01-20,대구,0.6,눈,31.1,17.3
2025-01-20,대전,3.0,눈,83.3,10.6
2025-01-20,부산,3.4,맑음,48.0,0.0
2025-01-20,서울,1.5,맑음,58.9,0.0
2025-01-20,인천,-0.4,눈,78.8,27.8
2025-01-21,경기,-3.1,흐림,37.0,0.0
2025-01-21,광주,4.1,추움,56.6,0.0
2025-01-21,대구,-0.5,눈,87.0,6.5
2025-01-21,대전,-3.2,눈,52.5,1.1
2025-01-21,부산,-4.1,흐림,82.6,0.0
2025-01-21,서울,1.3,흐림,80.5,0.0
2025-01-21,인천,2.1,눈,48.9,0.9
2025-01-22,경기,-3.1,추움,85.4,0.0
2025-01-22,광주,-1.7,맑음,83.4,0.0
2025-01-22,대구,2.1,흐림,61.3,0.0
2025-01-22,대전,-1.9,맑음,32.6,0.0
2025-01-22,부산,-2.9,추움,32.2,0.0
2025-01-22,서울,3.0,맑음,84.3,0.0
2025-01-22,인천,2.8,눈,38.6,26.2
2025-01-23,경기,-4.8,눈,75.5,19.2
2025-01-23,광주,-2.3,눈,86.6,24.1
2025-01-23,대구,-3.5,눈,46.4,0.5
2025-01-23,대전,-2.9,맑음,51.0,0.0
2025-01-23,부산,0.3,눈,76.4,20.1
2025-01-23,서울,0.2,맑음,69.5,0.0
2025-01-23,인천,-1.8,추움,41.6,0.0
2025-01-24,경기,0.4,눈,33.0,0.9
2025-01-24,광주,4.7,맑음,75.3,0.0
2025-01-24,대구,1.2,흐림,48.7,0.0
2025-01-24,대전,2.1,추움,70.3,0.0
2025-01-24,부산,-1.1,흐림,72.3,0.0
2025-01-24,서울,-3.3,추움,48.7,0.0
2025-01-24,인천,-3.9,맑음,33.2,0.0
2025-01-25,경기,-4.0,흐림,48.6,0.0
2025-01-25,광주,-0.2,눈,80.7,8.5
2025-01-25,대구,-1.1,눈,72.0,20.0
2025-01-25,대전,-0.5,눈,31.8,14.3
2025-01-25,부산,3.6,추움,67.0,0.0
2025-01-25,서울,0.7,흐림,35.6,0.0
2025-01-25,인천,-0.3,흐림,86.8,0.0
2025-01-26,경기,-1.7,맑음,69.0,0.0
2025-01-26,광주,0.4,눈,44.2,19.9
2025-01-26,대구,-4.3,흐림,42.5,0.0
2025-01-26,대전,2.8,흐림,56.1,0.0
2025-01-26,부산,0.5,추움,88.4,0.0
2025-01-26,서울,1.0,눈,37.6,3.1
2025-01-26,인천,0.3,눈,54.0,12.4
2025-01-27,경기,-3.9,흐림,65.8,0.0
2025-01-27,광주,2.6,맑음,69.7,0.0
2025-01-27,대구,-1.7,흐림,68.7,0.0
2025-01-27,대전,-4.1,맑음,79.0,0.0
2025-01-27,부산,-4.3,흐림,36.5,0.0
2025-01-27,서울,2.4,맑음,72.7,0.0
2025-01-27,인천,0.6,눈,79.3,5.3
2025-01-28,경기,-3.0,흐림,70.9,0.0
2025-01-28,광주,-1.3,맑음,62.9,0.0
2025-01-28,대구,0.8,맑음,66.7,0.0
2025-01-28,대전,3.5,흐림,81.2,0.0
2025-01-28,부산,2.2,흐림,84.9,0.0
2025-01-28,서울,0.3,흐림,53.4,0.0
2025-01-28,인천,-2.0,눈,77.7,20.4
2025-01-29,경기,-3.9,눈,46.9,0.9
2025-01-29,광주,3.4,눈,39.3,29.9
2025-01-29,대구,1.6,추움,58.5,0.0
2025-01-29,대전,0.6,추움,80.6,0.0
2025-01-29,부산,2.1,눈,54.4,13.1
2025-01-29,서울,-5.0,맑음,63.6,0.0
2025-01-29,인천,2.0,흐림,53.7,0.0
2025-01-30,경기,-3.6,맑음,83.1,0.0
2025-01-30,광주,0.5,흐림,57.0,0.0
2025-01-30,대구,3.9,흐림,71.7,0.0
2025-01-30,대전,1.2,흐림,57.3,0.0
2025-01-30,부산,1.4,추움,55.0,0.0
2025-01-30,서울,-3.7,추움,34.3,0.0
2025-01-30,인천,4.7,흐림,38.1,0.0
2025-01-31,경기,3.5,흐림,44.2,0.0
2025-01-31,광주,-0.4,눈,34.7,26.7
2025-01-31,대구,0.8,맑음,87.7,0.0
2025-01-31,대전,-3.6,맑음,73.9,0.0
2025-01-31,부산,0.7,맑음,72.3,0.0
2025-01-31,서울,-2.7,눈,55.5,0.2
2025-01-31,인천,-0.9,눈,62.8,11.0
2025-02-01,경기,4.5,맑음,62.4,0.0
2025-02-01,광주,4.6,맑음,65.9,0.0
2025-02-01,대구,3.3,흐림,49.9,0.0
2025-02-01,대전,7.6,눈,77.9,8.7
2025-02-01,부산,2.2,맑음,60.8,0.0
2025-02-01,서울,-0.3,맑음,67.8,0.0
2025-02-01,인천,3.7,눈,84.2,16.1
2025-02-02,경기,3.4,흐림,64.4,0.0
2025-02-02,광주,4.3,추움,52.2,0.0
2025-02-02,대구,-0.2,눈,66.9,8.3
2025-02-02,대전,-2.8,눈,36.7,5.2
2025-02-02,부산,-1.6,맑음,34.6,0.0
2025-02-02,서울,5.0,눈,63.8,1.8
2025-02-02,인천,5.9,눈,67.5,8.6
2025-02-03,경기,-1.0,흐림,61.6,0.0
2025-02-03,광주,-0.7,추움,74.1,0.0
2025-02-03,대구,5.3,흐림,54.8,0.0
2025-02-03,대전,-0.4,흐림,56.4,0.0
2025-02-03,부산,3.6,추움,79.3,0.0
2025-02-03,서울,-0.1,추움,72.0,0.0
2025-02-03,인천,0.8,맑음,35.1,0.0
2025-02-04,경기,-1.2,맑음,53.9,0.0
2025-02-04,광주,1.2,흐림,48.9,0.0
2025-02-04,대구,-0.1,흐림,61.8,0.0
2025-02-04,대전,-2.9,흐림,85.6,0.0
2025-02-04,부산,1.2,추움,72.3,0.0
2025-02-04,서울,-2.4,눈,45.9,24.6
2025-02-04,인천,2.2,눈,86.9,27.7
2025-02-05,경기,7.5,눈,55.9,27.5
2025-02-05,광주,0.4,추움,30.6,0.0
2025-02-05,대구,5.1,추움,65.3,0.0
2025-02-05,대전,2.7,추움,70.7,0.0
2025-02-05,부산,2.1,흐림,70.5,0.0
2025-02-05,서울,-1.9,맑음,61.9,0.0
2025-02-05,인천,0.7,눈,46.0,2.9
2025-02-06,경기,2.8,맑음,71.1,0.0
2025-02-06,광주,4.2,흐림,84.0,0.0
2025-02-06,대구,7.5,추움,68.3,0.0
2025-02-06,대전,-2.0,맑음,66.3,0.0
2025-02-06,부산,3.8,맑음,33.4,0.0
2025-02-06,서울,6.1,맑음,30.7,0.0
2025-02-06,인천,-0.6,눈,47.0,5.8
2025-02-07,경기,0.2,눈,69.6,2.3
2025-02-07,광주,-0.2,맑음,78.8,0.0
2025-02-07,대구,-0.2,눈,76.8,8.3
2025-02-07,대전,1.2,맑음,50.0,0.0
2025-02-07,부산,4.6,흐림,70.1,0.0
2025-02-07,서울,6.9,추움,71.7,0.0
2025-02-07,인천,7.1,흐림,46.6,0.0
2025-02-08,경기,3.7,추움,40.7,0.0
2025-02-08,광주,-2.8,흐림,59.9,0.0
2025-02-08,대구,4.9,흐림,36.2,0.0
2025-02-08,대전,-2.2,맑음,73.7,0.0
2025-02-08,부산,-0.6,흐림,68.6,0.0
2025-02-08,서울,1.8,추움,59.5,0.0
2025-02-08,인천,-1.8,흐림,62.4,0.0
2025-02-09,경기,-1.3,눈,49.8,11.7
2025-02-09,광주,0.7,눈,48.2,1.7
2025-02-09,대구,2.9,맑음,30.2,0.0
2025-02-09,대전,-1.7,흐림,62.1,0.0
2025-02-09,부산,2.3,흐림,54.2,0.0
2025-02-09,서울,7.3,맑음,69.9,0.0
2025-02-09,인천,2.7,맑음,86.4,0.0
2025-02-10,경기,-2.1,눈,57.6,23.0
2025-02-10,광주,-1.5,추움,41.6,0.0
2025-02-10,대구,6.9,흐림,67.8,0.0
2025-02-10,대전,2.4,눈,83.1,13.1
2025-02-10,부산,4.3,흐림,47.9,0.0
2025-02-10,서울,1.0,맑음,81.2,0.0
2025-02-10,인천,-1.1,추움,32.4,0.0
2025-02-11,경기,2.5,눈,87.9,24.4
2025-02-11,광주,-2.6,맑음,38.5,0.0
2025-02-11,대구,7.3,흐림,82.2,0.0
2025-02-11,대전,5.2,추움,44.0,0.0
2025-02-11,부산,1.5,맑음,42.7,0.0
2025-02-11,서울,2.4,추움,33.8,0.0
2025-02-11,인천,-2.6,맑음,33.4,0.0
2025-02-12,경기,-0.3,맑음,68.9,0.0
2025-02-12,광주,5.8,맑음,55.6,0.0
2025-02-12,대구,6.0,맑음,36.4,0.0
2025-02-12,대전,3.5,흐림,66.9,0.0
2025-02-12,부산,6.0,눈,35.8,18.3
2025-02-12,서울,2.2,맑음,85.1,0.0
2025-02-12,인천,-1.1,맑음,33.0,0.0
2025-02-13,경기,0.5,추움,87.9,0.0
2025-02-13,광주,-1.9,추움,80.8,0.0
2025-02-13,대구,4.7,추움,63.2,0.0
2025-02-13,대전,-0.3,흐림,64.9,0.0
2025-02-13,부산,-2.3,눈,46.4,22.7
2025-02-13,서울,0.6,흐림,88.6,0.0
2025-02-13,인천,5.4,추움,65.6,0.0
2025-02-14,경기,-2.1,흐림,30.4,0.0
2025-02-14,광주,3.6,맑음,73.0,0.0
2025-02-14,대구,-0.7,추움,68.4,0.0
2025-02-14,대전,1.5,흐림,86.3,0.0
2025-02-14,부산,1.6,눈,78.4,23.2
2025-02-14,서울,5.6,흐림,30.9,0.0
2025-02-14,인천,4.8,맑음,65.6,0.0
2025-02-15,경기,1.6,눈,63.5,5.8
2025-02-15,광주,2.5,흐림,39.6,0.0
2025-02-15,대구,0.0,추움,41.6,0.0
2025-02-15,대전,4.5,추움,88.1,0.0
2025-02-15,부산,2.1,추움,67.6,0.0
2025-02-15,서울,3.9,맑음,77.0,0.0
2025-02-15,인천,3.8,맑음,81.8,0.0
2025-02-16,경기,1.8,추움,50.1,0.0
2025-02-16,광주,5.2,추움,83.9,0.0
2025-02-16,대구,-2.2,맑음,44.1,0.0
2025-02-16,대전,3.5,흐림,49.6,0.0
2025-02-16,부산,-1.3,추움,31.7,0.0
2025-02-16,서울,-2.4,맑음,51.9,0.0
2025-02-16,인천,-2.5,흐림,74.4,0.0
2025-02-17,경기,-0.4,맑음,54.8,0.0
2025-02-17,광주,4.9,흐림,67.9,0.0
2025-02-17,대구,-1.4,흐림,85.7,0.0
2025-02-17,대전,-1.0,흐림,52.4,0.0
2025-02-17,부산,3.4,흐림,33.3,0.0
2025-02-17,서울,5.6,추움,49.6,0.0
2025-02-17,인천,1.1,추움,43.2,0.0
2025-02-18,경기,0.1,맑음,36.7,0.0
2025-02-18,광주,6.5,흐림,43.0,0.0
2025-02-18,대구,3.4,추움,63.2,0.0
2025-02-18,대전,-2.0,추움,81.4,0.0
2025-02-18,부산,-0.6,눈,47.7,4.7
2025-02-18,서울,-0.8,눈,37.6,20.8
2025-02-18,인천,2.0,흐림,40.3,0.0
2025-02-19,경기,5.1,흐림,44.8,0.0
2025-02-19,광주,2.8,흐림,58.8,0.0
2025-02-19,대구,7.8,흐림,32.4,0.0
2025-02-19,대전,5.1,흐림,60.3,0.0
2025-02-19,부산,7.1,추움,83.9,0.0
